id,author,chapter,class_name,creation_time_stamp,edit_time_stamp,folder,question_text,subject
11250,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.52,16-08-2021 15.52,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>43</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11251,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.52,16-08-2021 15.52,NCERT Exemplar,"<p>One branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>other than the principal value branch corresponds to</p>",
11252,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.52,16-08-2021 15.52,NCERT Exemplar,"<p>The principal value branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sec</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>is</p>",
11253,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>The principal value of the expression&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">[</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mo>−</mo>&nbsp;<msup><mn>680</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">]</mo>&nbsp;</mrow></math>is</p>",
11254,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>Which of the following corresponds to the principal value branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo>?</mo></math></p>",
11255,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>43</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11256,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>One branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>other than the principal value branch corresponds to</p>",
11257,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>One branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>other than the principal value branch corresponds to</p>",
11258,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>The principal value branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sec</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup></math>is</p>",
11259,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>The principal value of the expression&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">[</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mo>−</mo>&nbsp;<msup><mn>680</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">]</mo>&nbsp;</mrow></math>is</p>",
11260,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 15.53,16-08-2021 15.53,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>43</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11261,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.02,16-08-2021 16.02,NCERT Exemplar,"<p>The domain of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mi>x</mi>&nbsp;</math>&nbsp;is</p>",
11262,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.02,16-08-2021 16.02,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mi>π</mi>&nbsp;<mn>10</mn>&nbsp;</mfrac></math>for some&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi>&nbsp;<mo>∈</mo>&nbsp;<mrow><mi mathvariant=""bold"">R</mi>&nbsp;</mrow></math>, then the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cot</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>is</p>",
11263,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.02,16-08-2021 16.02,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cot</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11264,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.18,16-08-2021 16.18,NCERT Exemplar,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>y</mi>&nbsp;<mo>=</mo>&nbsp;<mfrac><mi>π</mi>&nbsp;<mn>2</mn>&nbsp;</mfrac></math>, then value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>y</mi>&nbsp;</math>&nbsp;is</p>",
11265,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.18,16-08-2021 16.18,NCERT Exemplar,"<p>Let&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>θ</mi>&nbsp;<mo>=</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mo>−</mo>&nbsp;<msup><mn>600</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"" fence=""true"" stretchy=""true"" symmetric=""true"">&nbsp;</mo></mrow></math>, then value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>θ</mi>&nbsp;</math>is</p>",
11266,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.18,16-08-2021 16.18,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mn>2</mn>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mn>.6</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11267,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.18,16-08-2021 16.18,NCERT Exemplar,"<p>The domain of the function&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi>&nbsp;<mo>=</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mo>−</mo>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11268,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.26,16-08-2021 16.26,NCERT Exemplar,"<p>f&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>α</mi>&nbsp;<mo>≤</mo>&nbsp;<mn>2</mn>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>≤</mo>&nbsp;<mi>β</mi>&nbsp;</math>, then</p>",
11269,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.26,16-08-2021 16.26,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>tan</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mi>sec</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>2</mn>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo>+</mo>&nbsp;<msup><mi>cot</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mi>cosec</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>3</mn>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11270,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.26,16-08-2021 16.26,NCERT Exemplar,"<p>The value of the expression&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">[</mo>&nbsp;<msup><mi>cot</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mn>1</mn>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">]</mo>&nbsp;</mrow></math>is</p>",
11271,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.26,16-08-2021 16.26,NCERT Exemplar,"<p>The equation&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>−</mo>&nbsp;<msup><mi>cot</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>=</mo>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mn>1</mn>&nbsp;<msqrt><mn>3</mn>&nbsp;</msqrt></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>has</p>",
11272,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.35,16-08-2021 16.35,NCERT Exemplar,"<p>Which of the following is the principal value branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cosec</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;</math>?</p>",
11273,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.35,16-08-2021 16.35,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mi>cos</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>33</mn>&nbsp;<mi>π</mi>&nbsp;</mrow><mn>5</mn>&nbsp;</mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is</p>",
11274,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.35,16-08-2021 16.35,NCERT Exemplar,"<p>Which of the following is the principal value branch of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>?</mo></math></p>",
11275,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.35,16-08-2021 16.35,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cot</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>x</mi>&nbsp;<mo>=</mo>&nbsp;<mi>π</mi>&nbsp;</math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi>&nbsp;</math>&nbsp;equals</p>",
11276,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.49,16-08-2021 16.49,NCERT Exemplar,"<p>The domain of the function defined by&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>f</mi>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>x</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo>=</mo>&nbsp;<msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<msqrt><mi>x</mi>&nbsp;<mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</msqrt></math>&nbsp;is</p>",
11277,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.49,16-08-2021 16.49,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>sin</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mn>2</mn>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mn>.75</mn>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>is equal to</p>",
11278,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 16.49,16-08-2021 16.49,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>2</mn>&nbsp;<mi>a</mi>&nbsp;</mrow><mrow><mn>1</mn>&nbsp;<mo>+</mo>&nbsp;<msup><mi>a</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup></mrow></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo>+</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>1</mn>&nbsp;<mo>−</mo>&nbsp;<msup><mi>a</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup></mrow><mrow><mn>1</mn>&nbsp;<mo>+</mo>&nbsp;<msup><mi>a</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup></mrow></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo>=</mo>&nbsp;<msup><mi>tan</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mrow><mn>2</mn>&nbsp;<mi>x</mi>&nbsp;</mrow><mrow><mn>1</mn>&nbsp;<mo>−</mo>&nbsp;<msup><mi>x</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup></mrow></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow></math>, where&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"" fence=""true"" stretchy=""true"" symmetric=""true"">&nbsp;</mo><mi>a</mi>&nbsp;<mo>,</mo>&nbsp;<mi>x</mi>&nbsp;<mo>∈</mo>&nbsp;<mo data-mjx-texclass=""CLOSE"">]</mo>&nbsp;</mrow><mn>0</mn>&nbsp;<mo>,</mo>&nbsp;<mn>1</mn>&nbsp;</math>, then<br>the value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi>&nbsp;</math>&nbsp;is</p>",
11279,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 17.01,16-08-2021 17.01,NCERT Exemplar,"<p>The value of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>cot</mi>&nbsp;<mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">[</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo>&nbsp;<mfrac><mn>7</mn>&nbsp;<mn>25</mn>&nbsp;</mfrac><mo data-mjx-texclass=""CLOSE"">)</mo>&nbsp;</mrow><mo data-mjx-texclass=""CLOSE"">]</mo>&nbsp;</mrow></math>is</p>",
11280,ncert12maths,Inverse Trigonometric Functions,12,16-08-2021 17.01,16-08-2021 17.01,NCERT Exemplar,"<p>If&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>α</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>β</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>cos</mi>&nbsp;<mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo>&nbsp;<mi>γ</mi>&nbsp;<mo>=</mo>&nbsp;<mn>3</mn>&nbsp;<mi>π</mi>&nbsp;</math>, then&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>α</mi>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>β</mi>&nbsp;<mo>+</mo>&nbsp;<mi>γ</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo>+</mo>&nbsp;<mi>β</mi>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>γ</mi>&nbsp;<mo>+</mo>&nbsp;<mi>α</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;<mo>+</mo>&nbsp;<mi>γ</mi>&nbsp;<mo stretchy=""false"">(</mo>&nbsp;<mi>α</mi>&nbsp;<mo>+</mo>&nbsp;<mi>β</mi>&nbsp;<mo stretchy=""false"">)</mo>&nbsp;</math><br>equals</p>",
